,name,Unmodified,Unmodified+Adenine,Modified (Primitive purine biosynthesis)
C06562,(+)-Catechin,,55,67
C03112,Deacetylcephalosporin C,,55,67
C06509,Adenosyl cobinamide phosphate,,55,67
C21258,4'-Oxonebramine,,55,67
C19739,3'-O-Methyltricetin,,55,67
C11964,Avermectin A1b aglycone,,55,67
C01069,Desulfoglucotropeolin,,55,67
C06524,Nornicotine,,55,67
C01717,4-Hydroxy-2-quinolinecarboxylic acid,,55,67
C04199,Isovitexin 2''-O-beta-D-glucoside,,55,67
C06659,Dihydroclavaminic acid,,55,67
C11513,(24R)-24-Methylcycloart-25-en-3-beta-ol,,55,67
C05647,Formyl-5-hydroxykynurenamine,,55,67
C06565,Deacetoxycephalosporin C,,55,67
C21126,K-252c,,55,67
C18846,Mycinamicin IV,,56,68
C19867,beta-D-Glucosyl crocetin,,56,68
C05110,4alpha-Methylcholesta-8-en-3beta-ol,,56,68
C05439,"5alpha-Cholesta-7,24-dien-3beta-ol",,56,68
C02220,2-Aminomuconate,,56,68
C02470,Xanthurenic acid,,56,68
C17752,cyclo-Dopa-glucuronylglucoside,,56,68
C20371,Ecgonone methyl ester,,56,68
C22149,Fumiquinazoline D,,56,68
C05791,D-Urobilinogen,,56,68
C05315,Palmatine,,56,68
C01598,Melatonin,,56,68
C06660,Clavaminic acid,,56,68
C00757,Berberine,,56,68
C05260,(S)-3-Hydroxytetradecanoyl-CoA,,56,68
C00045,Amino acid,,56,68
C08983,Soyasaponin I,,56,68
C08299,Bufotenine,,56,68
C10164,Picolinic acid,,56,68
C05645,"4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate",,56,68
C00395,Penicillin,,56,68
C22114,"4alpha-(Hydroxymethyl)-4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-ergost-24(24(1))-en-3beta-ol",,56,68
C01249,"7,8-Dihydro-7,8-dihydroxykynurenate",,56,68
C15885,"2,2'-Diketospirilloxanthin",,56,68
C08312,Psilocin,,56,68
C20530,Paspaline,,56,68
C05579,"Indole-5,6-quinone",,56,68
C05914,Bathorhodopsin,,56,68
C05584,3-Methoxy-4-hydroxymandelate,,56,68
C15566,D-Dopachrome,,56,68
C20403,1-Deoxy-11beta-hydroxypentalenate,,56,68
C22136,Zymosterone,,56,68
C21874,Aurachin B epoxide,,56,68
C13431,9'-cis-Neoxanthin,,56,68
C17945,Phosphonoformyl-CMP,,56,68
C20982,"9-(Dimethylallyl)-5,10-dihydrophenazine-1-carboxylate",,56,68
C06510,Adenosine-GDP-cobinamide,,56,68
C09727,(-)-Epicatechin,,56,68
C20367,"4-Nitro-6-oxohepta-2,4-dienedioate",,56,68
C13453,Xanthoxin,,56,68
C05622,Malonylapiin,,56,68
C01155,"Quercetin 3,3'-bissulfate",,56,68
C21802,(+)-Didemethylpinoresinol,,56,68
C05636,3-Hydroxykynurenamine,,56,68
C14152,beta-Tocopherol,,56,68
C03374,Bilirubin-glucuronoside,,56,68
C02483,gamma-Tocopherol,,56,68
C02153,Glucotropaeolin,,56,68
C14154,beta-Tocotrienol,,56,68
C05554,Aerobactin,,56,68
C05594,3-Methoxy-4-hydroxyphenylethyleneglycol,,56,68
C03845,5alpha-Cholest-8-en-3beta-ol,,56,68
C05652,"4-(2-Amino-5-hydroxyphenyl)-2,4-dioxobutanoate",,56,68
C05801,2-Hexaprenyl-6-hydroxyphenol,,56,68
C21476,Phenazine,,56,68
C08540,Betanin,,56,68
C01759,Ribostamycin,,56,68
C19763,Soyasapogenol B 3-O-D-glucuronide,,56,68
C22116,"3beta-Hydroxy-4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-ergost-24(24(1))-en-4alpha-carboxylate",,56,68
C02400,Demethylmacrocin,,56,68
C02456,Phosphorhodopsin,,56,68
C04525,Fecosterol,,56,68
C00916,Cephalosporin C,,56,68
C17753,Dopaxanthin quinone,,56,68
C21259,Nebramine,,56,68
C06653,Erythromycin B,,56,68
C14045,C25-Epoxy-apo-aldehyde,,56,68
C01156,"Quercetin 3,4'-bissulfate",,56,68
C12137,Pelargonidin 3-O-glucoside,,56,68
C16298,Cyanidin 5-O-glucoside,,56,68
C10858,Ecgonine,,56,68
C15497,"1-(beta-D-Ribofuranosyl)-1,4-dihydronicotinamide",,56,68
C01946,Oleandomycin,,56,68
C05108,14-Demethyllanosterol,,56,68
C05635,5-Hydroxyindoleacetate,,56,68
C12128,(-)-Epiafzelechin,,56,68
C05638,5-Hydroxykynurenamine,,56,68
C06616,Erythromycin C,,56,68
C05309,Semiquinone,,56,68
C18311,4-Methyl-3-oxoadipate-enol-lactone,,56,68
C14155,gamma-Tocotrienol,,56,68
C04900,Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide,,56,68
C21442,Phenazine-1-carboxylate,,56,68
C19859,"6-Methoxy-3-methyl-2-all-trans-polyprenyl-1,4-benzoquinol",,56,68
C05273,trans-Tetradec-2-enoyl-CoA,,57,69
C13455,Abscisic aldehyde,,57,69
C05637,"4,8-Dihydroxyquinoline",,57,69
C05830,8-Methoxykynurenate,,57,69
C01912,Erythromycin,,57,69
C03897,"Quercetin 3,3',7-trissulfate",,57,69
C19868,Bis(beta-D-glucosyl) crocetin,,57,69
C20400,1-Deoxy-11-oxopentalenate,,57,69
C21153,Adenosylcobalamin 5'-phosphate,,57,69
C11903,Methanophenazine,,57,69
C01111,"7,8-Dihydroxykynurenate",,57,69
C08537,Amaranthin,,57,69
C04712,(7R)-7-(5-Carboxy-5-oxopentanoyl)aminocephalosporinate,,57,69
C06567,Penicilloic acid,,57,69
C22121,Cycloeucalenone,,57,69
C16297,Pelargonidin 3-O-(6-caffeoyl-beta-D-glucoside),,57,69
C17937,Eumelanin,,57,69
C05111,Methostenol,,57,69
C11818,(R)-Canadine,,57,69
C15808,4alpha-Methylzymosterol-4-carboxylate,,57,69
C08725,Pelargonin,,57,69
C05660,5-Methoxyindoleacetate,,57,69
C17266,Homoamino acid,,57,69
C15530,Corydaline,,57,69
C05639,"4,6-Dihydroxyquinoline",,57,69
C12644,Pelargonidin 3-O-rutinoside,,57,69
C22112,"4alpha-Carboxy-5alpha-cholesta-8,24-dien-3beta-ol",,57,69
C18845,Mycinamicin I,,57,69
C20536,Terpendole E,,57,69
C12640,Pelargonidin 3-O-(6-caffeoyl-beta-D-glucoside) 5-O-beta-D-glucoside,,57,69
C03898,"Quercetin 3,4',7-trissulfate",,57,69
C21295,5-Methylphenazine-1-carboxylate,,57,69
C01189,Lathosterol,,57,69
C05832,5-Hydroxyindoleacetylglycine,,57,69
C05107,7-Dehydrodesmosterol,,57,69
C17587,2'''-N-Acetyl-6'''-deamino-6'''-hydroxyneomycin C,,57,69
C15777,Episterol,,57,69
C15915,"4,4-Dimethyl-5alpha-cholesta-8-en-3beta-ol",,57,69
C18312,4-Methyl-3-oxoadipate,,57,69
C14044,C25-Allenic-apo-aldehyde,,57,69
C20489,Pelargonidin 3-O-beta-D-sambubioside,,57,69
C05790,I-Urobilinogen,,57,69
C06661,Clavulanate-9-aldehyde,,57,69
C11904,Dihydromethanophenazine,,57,69
C19869,beta-D-Gentiobiosyl crocetin,,57,69
C12449,Pseudoecgonine,,57,69
C00744,Macrocin,,57,69
C13454,Xanthoxic acid,,57,69
C03796,Oleandomycin 2'-O-phosphate,,57,69
C21860,3-Demethylubiquinol,,57,69
C21477,1-Hydroxyphenazine,,57,69
C14153,alpha-Tocotrienol,,57,69
C05915,Lumirhodopsin,,57,69
C08552,Lampranthin II,,57,69
C21875,Aurachin A,,57,69
C00397,Tobramycin,,57,69
C06367,1-Carboxyvinyl carboxyphosphonate,,57,69
C08639,Cyanin,,57,69
C16368,Pelargonidin 3-(6-p-coumaroyl)glucoside,,57,69
C12642,Pelargonidin 3-O-(6-O-malonyl-beta-D-glucoside),,57,69
C05642,Formyl-N-acetyl-5-methoxykynurenamine,,57,69
C21176,3''-Oxoribostamycin,,57,69
C02477,alpha-Tocopherol,,57,69
C05795,D-Urobilin,,57,69
C22115,"4alpha-Formyl-4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-ergost-24(24(1))-en-3beta-ol",,57,69
C16305,Pelargonidin 3-O-sophoroside,,57,69
C00194,Cobamide coenzyme,,57,69
C19865,Soyasaponin III,,57,69
C18847,Mycinamicin V,,57,69
C05663,6-Hydroxykynurenate,,57,69
C20542,13-Desoxyterpendole I,,58,70
C06368,3-(Hydrohydroxyphosphoryl)pyruvate,,58,70
C17584,Xylostasin,,58,70
C20586,Terpendole G,,58,70
C06634,Erythromycin E,,58,70
C20402,Neopentalenolactone D,,58,70
C01457,Tylosin,,58,70
C15816,3-Keto-4-methylzymosterol,,58,70
C02141,Cycloeucalenol,,58,70
C05916,Metarhodopsin,,58,70
C06662,Clavulanic acid,,58,70
C20399,Pentalenolactone D,,58,70
C05641,"5-(3'-Carboxy-3'-oxopropenyl)-4,6-dihydroxypicolinate",,58,70
C17513,trans-Crocetin (beta-D-glucosyl) (beta-D-gentibiosyl) ester,,58,70
C00390,Ubiquinol,,58,70
C06082,Abscisate,,58,70
C15778,"5,7,24(28)-Ergostatrienol",,58,70
C20492,Pelargonidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside,,58,70
C15780,5-Dehydroepisterol,,58,70
C16288,"Pelargonidin 3-O-3'',6''-O-dimalonylglucoside",,58,70
C01748,Pyocyanine,,58,70
C02593,Tetradecanoyl-CoA,,58,70
C15680,Mycinamicin II,,58,70
C12096,Cyanidin 3-O-(6-O-p-coumaroyl)glucoside-5-O-glucoside,,58,70
C05794,Urobilin,,58,70
Z00009,Cobalamin,,58,70
C17946,Carboxyphosphonopyruvate,,58,70
C17588,6'''-Deamino-6'''-hydroxyneomycin C,,58,70
C16371,Pelargonidin 3-glucoside 5-caffeoylglucoside,,58,70
C01164,7-Dehydrocholesterol,,58,70
C16350,Cyanidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside),,58,70
C22122,Episterone,,58,70
C15666,(7R)-7-(4-Carboxybutanamido)cephalosporanate,,58,70
C08542,Celosianin II,,58,70
C16349,Pelargonidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside),,58,70
C12641,4'''-Demalonylsalvianin,,58,70
C16372,Cyanidin 3-glucoside 5-caffeoylglucoside,,58,70
C12645,Pelargonidin 3-O-rutinoside 5-O-beta-D-glucoside,,58,70
C06736,(E)-11-Tetradecenoyl-CoA,,59,71
C00187,Cholesterol,,59,71
C08589,Crocin,,59,71
C22119,"3beta-Hydroxyergosta-7,24(24(1))-dien-4alpha-carboxylate",,59,71
C22217,Cytidine 5'-{[hydroxy(2-hydroxypropyl)phosphonoyl]phosphate},,59,71
C05440,"Ergosta-5,7,22,24(28)-tetraen-3beta-ol",,59,71
C16509,"14alpha-Hydroxy-5beta-cholest-7-ene-3,6-dione",,59,71
C15970,Abscisic acid glucose ester,,59,71
C18324,(2S)-Methylsuccinyl-CoA,,59,71
C05161,"(2R,5S)-2,5-Diaminohexanoate",,59,71
C20398,Pentalenolactone E,,59,71
C11831,Divinylprotochlorophyllide,,59,71
C07756,7-Aminocephalosporanic acid,,59,71
C16831,L-2-Methyltryptophan,,59,71
C01943,Obtusifoliol,,59,71
C12647,Salvianin,,59,71
C20528,Terpendole B,,59,71
C05656,"5-(3'-Carboxy-3'-oxopropyl)-4,6-dihydroxypicolinate",,59,71
C00399,Ubiquinone,,59,71
C16299,Malonylshisonin,,59,71
C05103,4alpha-Methylzymosterol,,59,71
C20397,Pentalenolactone F,,59,71
C05259,3-Oxopalmitoyl-CoA,,59,71
C06737,(Z)-11-Tetradecenoyl-CoA,,59,71
C20543,Terpendole I,,59,71
Z00049,Ubiquinone,,59,71
C17589,6'''-Deamino-6'''-oxoneomycin C,,59,71
C02486,(3R)-beta-Leucine,,59,71
C20587,Paspaline B,,59,71
C05443,Vitamin D3,,59,71
C17947,2-Phosphinomethylmalate,,59,71
C21287,2-Hydroxyisobutanoyl-CoA,,59,71
C01802,Desmosterol,,60,72
C02530,Cholesterol ester,,60,72
C06452,(S)-2-Hydroxypropylphosphonate,,60,72
C00599,Cholest-4-en-3-one,,60,72
C20532,"20,21-Diprenylterpendole I",,60,72
C15992,"Cholesterol-5alpha,6alpha-epoxide",,60,72
C18043,Cholesterol sulfate,,60,72
C15652,Neomycin C,,60,72
C05825,2-Amino-5-oxohexanoate,,60,72
C05418,"Cholesterol-5beta,6beta-epoxide",,60,72
C05654,"5-(2'-Formylethyl)-4,6-dihydroxypicolinate",,60,72
C20407,Pentalenolactone,,60,72
C21372,3-Phosphinomethylmalate,,60,72
C20545,Terpendole J,,60,72
C11832,Divinyl chlorophyllide a,,60,72
C16498,"2,22-Dideoxy-3-dehydroecdysone",,60,72
C03855,Cholesteryl-beta-D-glucoside,,60,72
C01561,Calcidiol,,60,72
C01694,Ergosterol,,60,72
C05258,(S)-3-Hydroxyhexadecanoyl-CoA,,60,72
C02880,Protochlorophyllide,,60,72
C20534,"12-Demethyl-11,12-dehydropaspaline",,60,72
C16361,"1,3,7-Trimethyluric acid",,60,72
C05425,"3beta,5alpha,6beta-Cholestanetriol",,61,73
C20143,(25S)-26-Hydroxycholest-4-en-3-one,,61,73
C21076,Delta4-Dafachronic acid,,61,73
C03910,"(24R,24(1)R)-Fucosterol epoxide",,61,73
C20839,(25R)-3-Oxocholest-4-en-26-oate,,61,73
C03238,5alpha-Cholestan-3-one,,61,73
C15781,24-Methylenecholesterol,,61,73
C03091,5beta-Cholestan-3-one,,61,73
C16362,"3,6,8-Trimethylallantoin",,61,73
C05272,trans-Hexadec-2-enoyl-CoA,,61,73
C22325,25-Hydroxycholest-4-en-3-one,,61,73
C20594,"20,21-Diprenylterpendole J",,61,73
C05655,"5-(2'-Carboxyethyl)-4,6-dihydroxypicolinate",,61,73
C21144,"1,3,7-Trimethyl-5-hydroxyisourate",,61,73
C06454,Fosfomycin,,61,73
C05441,Vitamin D2,,61,73
C01737,Neomycin B,,61,73
C16497,3-Dehydro-2-deoxyecdysone,,61,73
C21441,Bacteriochlorophyllide g,,61,73
C17948,Deamino-alpha-keto-demethylphosphinothricin,,61,73
C01673,Calcitriol,,61,73
C21303,(25R)-26-Hydroxycholest-4-en-3-one,,61,73
C20535,beta-PC-M6,,61,73
C20546,Terpendole C,,61,73
C02139,Chlorophyllide,,61,73
C20552,Terpendole K,,62,74
C00154,Palmitoyl-CoA,,62,74
C21305,(25R)-26-Oxocholest-4-en-3-one,,62,74
C20840,(25S)-3-Oxocholest-4-en-26-oyl-CoA,,62,74
C18157,8-Ethyl-12-methyl-3-vinylbacteriochlorophyllide d,,62,74
C18021,Pheophorbide a,,62,74
C20595,"20,21-Diprenylterpendole C",,62,74
C01789,Campesterol,,62,74
C05306,Chlorophyll a,,62,74
C20531,13-Desoxypaxilline,,62,74
C16363,N-Methylurea,,62,74
C16364,"N,N'-Dimethylurea",,62,74
C02513,3-Dehydroecdysone,,62,74
C18152,3-Vinylbacteriochlorophyllide a,,62,74
C21304,(25S)-26-Oxocholest-4-en-3-one,,62,74
C00280,Androstenedione,,62,74
C21106,24-epi-Campesterol,,62,74
C16540,7(1)-Hydroxychlorophyllide a,,62,74
C00535,Testosterone,,63,75
C16496,3-Epiecdysone,,63,75
C20252,"5-Androstene-3,17-dione",,63,75
C04676,Testololactone,,63,75
C20144,"Androsta-1,4-diene-3,17-dione",,63,75
C00674,"5alpha-Androstane-3,17-dione",,63,75
C01389,Phytol,,63,75
C21192,Epoxypheophorbide a,,63,75
C22176,"2-O-Sulfo-2'-palmitoyl-alpha,alpha-trehalose",,63,75
C20997,(14Z)-Hexadec-14-enoyl-CoA,,63,75
C05307,Chlorophyll b,,63,75
C11850,Divinylchlorophyll a,,63,75
C18022,Red chlorophyll catabolite,,63,75
C05764,Hexadecanoyl-[acp],,63,75
Z00058,Chlorophyll,,63,75
C18063,C-13(2)-Carboxypyropheophorbide a,,63,75
C02934,3-Dehydrosphinganine,,63,75
C00477,Ecdysone,,63,75
C02588,Retinyl palmitate,,63,75
C21072,Palmitoleoyl-CoA,,63,75
C01227,Dehydroepiandrosterone,,63,75
C13782,Paxilline,,63,75
C00249,Hexadecanoic acid,,63,75
C21427,"8,12-Diethyl-3-vinylbacteriochlorophyllide d",,63,75
C03772,"5beta-Androstane-3,17-dione",,63,75
C05797,Pheophytin a,,63,75
C20553,Paspalicine,,63,75
C16216,3-Oxostearoyl-CoA,,63,75
C15784,Campest-4-en-3beta-ol,,63,75
C03455,11-cis-Retinyl palmitate,,63,75
C20996,(14E)-Hexadec-14-enoyl-CoA,,63,75
C18151,7(1)-Hydroxychlorophyll a,,63,75
C21943,Sapienoyl-CoA,,63,75
C15795,22alpha-Hydroxy-campesterol,,63,75
C08813,Brassicasterol,,63,75
C16541,Chlorophyllide b,,63,75
C18064,Pyropheophorbide a,,63,75
C00517,Hexadecanal,,63,75
C00836,Sphinganine,,64,76
C00823,1-Hexadecanol,,64,76
C02681,Ecdysone palmitate,,64,76
C21428,12-Ethyl-8-propyl-3-vinylbacteriochlorophyllide d,,64,76
C20561,"21,22-Diprenylpaxilline",,64,76
C05763,trans-Hexadec-2-enoyl-[acp],,64,76
C11134,Testosterone glucuronide,,64,76
C04373,Etiocholanolone,,64,76
C01120,Sphinganine 1-phosphate,,64,76
C22135,(Palmitoyl)adenylate,,64,76
C21000,"(9Z,12Z)-Hexadeca-9,12-dienoyl-CoA",,64,76
C03917,Dihydrotestosterone,,64,76
C16217,3-Hydroxyoctadecanoyl-CoA,,64,76
C18098,Primary fluorescent chlorophyll catabolite,,64,76
C16499,26-Hydroxyecdysone,,64,76
C14909,"9alpha-Hydroxyandrosta-1,4-diene-3,17-dione",,64,76
C20764,Phytyl phosphate,,64,76
C15785,Campest-4-en-3-one,,64,76
C01948,Pentadecanal,,64,76
C04555,Dehydroepiandrosterone sulfate,,64,76
C15796,22alpha-Hydroxy-campest-4-en-3-one,,64,76
C05139,16alpha-Hydroxydehydroepiandrosterone,,64,76
C21296,1alpha-Hydroxytestosterone,,64,76
C03889,Palmitoylphosphatidylcholine,,64,76
C05293,5beta-Dihydrotestosterone,,64,76
C06121,3-Ketosphingosine,,64,76
C06123,Hexadecenal,,64,76
C20554,Paspalinine,,64,76
C00523,Androsterone,,64,76
C16219,3-Oxostearoyl-[acp],,64,76
C07635,Epiandrosterone,,64,76
C06412,Palmitoyl-protein,,64,76
C04295,Androstenediol,,64,76
C21528,"(9Z,12Z)-Hexadeca-9,12,15-trienoyl-CoA",,65,77
C04633,(3R)-3-Hydroxypalmitoyl-[acyl-carrier protein],,65,77
C12126,Dihydroceramide,,65,77
C12525,"5alpha-Androstan-3beta,17beta-diol",,65,77
C20555,Aflatrem,,65,77
C15786,5alpha-Campestan-3-one,,65,77
C16218,(2E)-Octadecenoyl-CoA,,65,77
C06124,Sphingosine 1-phosphate,,65,77
C11136,Etiocholan-3alpha-ol-17-one 3-glucuronide,,65,77
C12144,Phytosphingosine,,65,77
C11135,Androsterone glucuronide,,65,77
C03852,"Androstan-3alpha,17beta-diol",,65,77
C16220,(R)-3-Hydroxyoctadecanoyl-[acp],,65,77
C15797,22alpha-Hydroxy-5alpha-campestan-3-one,,65,77
C05140,"16alpha-Hydroxyandrost-4-ene-3,17-dione",,65,77
C00319,Sphingosine,,65,77
C21429,12-Ethyl-8-isobutyl-3-vinylbacteriochlorophyllide d,,65,77
C05762,3-Oxohexadecanoyl-[acp],,66,78
C21021,(2'R)-2'-Hydroxydihydroceramide,,66,78
C12145,Phytoceramide,,66,78
C01747,Psychosine,,66,78
C00412,Stearoyl-CoA,,66,78
C00195,N-Acylsphingosine,,66,78
C05681,Ceramide 2-aminoethylphosphonate,,67,79
C21020,(2'R)-2'-Hydroxyphytoceramide,,67,79
C05761,Tetradecanoyl-[acp],,67,79
C02960,Ceramide 1-phosphate,,67,79
C21394,C27-Mycolipanoyl-[acp],,67,79
C01530,Octadecanoic acid,,67,79
C06062,Ceramide phosphoethanolamine,,67,79
C02686,Galactosylceramide,,67,79
C02041,Eicosanoyl-CoA,,67,79
C00550,Sphingomyelin,,67,79
C01190,Glucosylceramide,,67,79
C02744,Psychosine sulfate,,67,79
C00510,Oleoyl-CoA,,67,79
C22177,"2-O-Sulfo-2'-stearoyl-alpha,alpha-trehalose",,67,79
C06126,Digalactosylceramide,,68,80
C06425,Icosanoic acid,,68,80
C01290,Lactosylceramide,,68,80
C22132,(Stearoyl)adenylate,,68,80
C21393,C32-Mycocerosyl-[acp],,68,80
C00712,(9Z)-Octadecenoic acid,,68,80
C05760,trans-Tetradec-2-enoyl-[acp],,68,80
C06125,Sulfatide,,68,80
C02050,Linoleoyl-CoA,,68,80
C21935,"(6Z,9Z)-Octadecadienoyl-CoA",,68,80
C06128,GM4,,68,80
C04088,Octadecanoyl-[acyl-carrier protein],,68,80
C06135,GA2,,69,81
C03195,(R)-10-Hydroxystearate,,69,81
C04730,GM3,,69,81
C01203,Oleoyl-[acyl-carrier protein],,69,81
C19670,Oleamide,,69,81
C16221,(2E)-Octadecenoyl-[acp],,69,81
C04737,alpha-D-Galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide,,69,81
C20702,"(8E,10S)-10-Hydroperoxyoctadeca-8-enoate",,69,81
C04845,N-Acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide,,69,81
C06127,Digalactosylceramide sulfate,,69,81
C03035,gamma-Linolenoyl-CoA,,69,81
C16162,"(9Z,12Z,15Z)-Octadecatrienoyl-CoA",,69,81
C01595,Linoleate,,69,81
C06136,GA1,,70,82
C04922,beta-D-Galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide,,70,82
C14825,9(10)-EpOME,,70,82
C04056,Rumenic acid,,70,82
C06427,"(9Z,12Z,15Z)-Octadecatrienoic acid",,70,82
C07289,Crepenynate,,70,82
C19937,"(8E,10R,12Z)-10-Hydroperoxy-8,12-octadecadienoate",,70,82
C14827,9(S)-HPODE,,70,82
C04884,N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide,,70,82
C06426,"(6Z,9Z,12Z)-Octadecatrienoic acid",,70,82
C04924,"N-Acetyl-D-galactosaminyl-1,4-beta-N-acetylneuraminyl-2,3-alpha-D-galactosyl-1,4-beta-D-glucosylceramide",,70,82
C14831,8(R)-HPODE,,70,82
C04717,"(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid",,70,82
C03272,Globoside,,70,82
C14826,12(13)-EpOME,,70,82
C16163,"(6Z,9Z,12Z,15Z)-Octadecatetraenoyl-CoA",,70,82
C20703,"(8E,10S,12Z)-10-Hydroperoxyoctadeca-8,12-dienoate",,70,82
C04910,"1,3-beta-D-Galactosyl-N-acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-D-glucosylceramide",,70,82
C07338,"(9Z,12Z)-(11S)-11-Hydroperoxyoctadeca-9,12-dienoic acid",,70,82
C14828,"9,10-DHOME",,71,83
C20186,"5S,8R-DiHODE",,71,83
C14829,"12,13-DHOME",,71,83
C06129,Ceramidepentasaccharide,,71,83
C04785,13(S)-HPOT,,71,83
C04939,"N-Acetyl-D-glucosaminyl-1,6-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide",,71,83
C06131,Fuc-alpha1->2Gal-beta1->3GlcNAc-beta1->3Gal-beta1->4Glc-beta1-1'Cer,,71,83
C04938,"N-Acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide",,71,83
C16321,9(S)-HPOT,,71,83
C19936,"(9R,10E,12Z,15Z)-9-Hydroperoxyoctadeca-10,12,15-trienoate",,71,83
C04911,D-Galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide,,71,83
C19827,Colneleate,,71,83
C07354,"(7S,8S)-DiHODE",,71,83
C20704,"(8E,10S,12Z,15Z)-10-Hydroperoxyoctadeca-8,12,15-trienoate",,71,83
C04925,"N-Acetyl-D-galactosaminyl-N-Acetyl-D-galactosaminyl-1,3-D-galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide",,71,83
C16324,"9,10-EOT",,72,84
C06130,Gal-alpha1->3(Fuc-alpha1->2)Gal-beta1->3GlcNAc-beta1->3LacCer,,72,84
C04927,N-Acetylneuraminyl-D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide,,72,84
C16322,9-Oxononanoic acid,,72,84
C16323,"3,6-Nonadienal",,72,84
C16320,Colnelenic acid,,72,84
C06132,Type A glycolipid,,72,84
C16311,12-Oxo-9(Z)-dodecenoic acid,,72,84
C16310,3-Hexenal,,72,84
C04672,"(9Z,15Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoic acid",,72,84
C16319,Etherolenic acid,,72,84
C08492,3-Hexenol,,73,85
C16309,Traumatin,,73,85
C01226,12-OPDA,,73,85
C16325,10-OPDA,,73,85
C21923,"9-Hydroxy-12-oxo-10(E),15(Z)-octadecadienoic acid",,73,85
C19757,(Z)-3-Hexen-1-ol acetate,,74,86
C21924,9-Hydroxy-12-oxo-15(Z)-octadecenoic acid,,74,86
C04780,"8-[(1R,2R)-3-Oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate",,74,86
C16327,OPC8-CoA,,75,87
C16328,trans-2-Enoyl-OPC8-CoA,,76,88
C16329,3-Hydroxy-OPC8-CoA,,77,89
C16330,3-Oxo-OPC8-CoA,,78,90
C16331,OPC6-CoA,,79,91
C16332,trans-2-Enoyl-OPC6-CoA,,80,92
C16333,3-Hydroxy-OPC6-CoA,,81,93
C16334,3-Oxo-OPC6-CoA,,82,94
C16335,OPC4-CoA,,83,95
C16336,trans-2-Enoyl-OPC4-CoA,,84,96
C16337,3-Hydroxy-OPC4-CoA,,85,97
C16338,3-Oxo-OPC4-CoA,,86,98
C16339,(+)-7-Isojasmonic acid CoA,,87,99
C16317,(+)-7-Isojasmonic acid,,88,100
